test_index,true_equation,true_skeleton,predicted_equation,predicted_tree,predicted_y,rel_err,dsr_time
403,2.0452447099516893*x3+0.9136550011326436/-0.54665633349922*sin(1.472077864261066*x3+-1.8315767791298598)+1.663857167607934,C*x3+C/C*sin(C*x3+C)+C,"add(add(exp(sin(add(exp(sin(add(exp(sin(add(add(X2, 0.871), 0.613))), X2))), X2))), X2), X2)","add(add(exp(sin(add(exp(sin(add(exp(sin(add(add(X2, 0.871), 0.613))), X2))), X2))), X2), X2)","[-8.22127495 -5.56999599  7.90656476 -7.250619   -6.06908121  7.43063327
  6.93738225 -6.14550095 -6.63686211  7.82416771  7.94017239  7.85231544
 -8.41982654 10.30166201 -8.05800917 -8.3271275   8.2493427  -8.48484278
 -8.33666234  7.01102165 -7.37822368 10.61383596  8.64348258  6.7484794
  8.95450691 -7.69729395 -7.39346637  7.7303225  -6.08760325  8.74118215
 -7.30612097 10.16189096 -6.99404133  7.04400421 -6.03293464 -5.53071085
 10.40472136 -6.50417672 -7.57571116  7.32483171 -6.73192052  6.55651184
 -8.30265591 -7.03288248  6.58621886 10.24726342 -8.53209914 -6.88467978
 -8.20592989 10.4939952   7.20401752 -5.6238525   6.97938799 -7.32398478
  8.866409    9.13901257 -7.10768836 -6.65400402  7.79555637 -6.23679623
  9.6511582   8.27172494 -7.30268752 -5.58989095  9.30721445  8.8432255
  9.50185039 -6.92503866  6.74789029 -7.65354247 -8.26920729  7.24179333
 -6.85675705 -7.8014261  -6.03512486 -6.6695944  -5.99865547 -7.09042681
  8.2723151  -6.00120876  8.31457417 -6.56835893  8.67088385 -6.76064709
  8.15806055  8.48803391 -5.97706061  6.87717076 -8.15064711  8.80377063
  8.13997035  7.82023078 -5.63574819 -7.81008303  7.53078822 -7.88617794
 -8.56988981  8.48992223  9.01562838 -8.32877399  9.26209833 -8.33404622
  9.9251893  -8.32978936 -6.32215743 -6.77833915 -8.53055708 -8.48260253
 -7.04971753 -5.87219195 -6.2439438  -7.6861096  -7.11470075  7.4802316
 -8.20797301  7.65774598 -6.24699105  9.78704464 10.70038623 -5.87878302
 -7.78673414 -6.9163681  -7.53990193 -8.54975317  9.98426481  8.37771368
  7.13891003  9.69750145 -7.80835111  9.80561461  9.22695654  9.04134873
  7.52094449 -7.81129406  6.73248521 -6.02144935 -8.57256851  7.92517267
 -7.84348145  8.22673072 -8.12370976 -8.36367362 -7.48437947 -8.34726382
 10.3713281   7.40569463 -8.24677478  6.85042265 -7.63965931  7.04617679
 -6.84819533 -5.78866775  8.33753627 -6.96842469  9.08512219  6.960026
 -5.77124527  7.68074237 10.58508875 10.07577312  8.27228252  7.80875975
  7.14228085  7.2026693  -8.22275969 -6.91311967  9.00200822  8.96927251
 -6.90299621 -6.25735938  7.10169273  9.0890961   9.89221724 -7.66961827
 -5.84281033  7.57400135  7.47260127  9.26527508  8.72254324 -7.95668204
 -8.57479145 -8.56192639 -5.77555611  7.42254332  7.8667127  -8.54624244
  8.84021648  8.11814211 -6.33386072 -6.84715042  7.522012   -5.77043789
 -5.91758742 -7.82111951 -5.55621658]",0.040860785988207644,10.590126991271973
404,0.45445000027854254*cos(-0.23034635916136637*x1+-0.01762904968743717)+0.12484036168690826*cos(-1.986536592900164*x1+-0.2758447025686339)+-0.19912141811191653,C*cos(C*x1+C)+C*cos(C*x1+C)+C,0.185,0.185,"[0.18467215 0.18467215 0.18467215 0.18467215 0.18467215 0.18467215
 0.18467215 0.18467215 0.18467215 0.18467215 0.18467215 0.18467215
 0.18467215 0.18467215 0.18467215 0.18467215 0.18467215 0.18467215
 0.18467215 0.18467215 0.18467215 0.18467215 0.18467215 0.18467215
 0.18467215 0.18467215 0.18467215 0.18467215 0.18467215 0.18467215
 0.18467215 0.18467215 0.18467215 0.18467215 0.18467215 0.18467215
 0.18467215 0.18467215 0.18467215 0.18467215 0.18467215 0.18467215
 0.18467215 0.18467215 0.18467215 0.18467215 0.18467215 0.18467215
 0.18467215 0.18467215 0.18467215 0.18467215 0.18467215 0.18467215
 0.18467215 0.18467215 0.18467215 0.18467215 0.18467215 0.18467215
 0.18467215 0.18467215 0.18467215 0.18467215 0.18467215 0.18467215
 0.18467215 0.18467215 0.18467215 0.18467215 0.18467215 0.18467215
 0.18467215 0.18467215 0.18467215 0.18467215 0.18467215 0.18467215
 0.18467215 0.18467215 0.18467215 0.18467215 0.18467215 0.18467215
 0.18467215 0.18467215 0.18467215 0.18467215 0.18467215 0.18467215
 0.18467215 0.18467215 0.18467215 0.18467215 0.18467215 0.18467215
 0.18467215 0.18467215 0.18467215 0.18467215 0.18467215 0.18467215
 0.18467215 0.18467215 0.18467215 0.18467215 0.18467215 0.18467215
 0.18467215 0.18467215 0.18467215 0.18467215 0.18467215 0.18467215
 0.18467215 0.18467215 0.18467215 0.18467215 0.18467215 0.18467215
 0.18467215 0.18467215 0.18467215 0.18467215 0.18467215 0.18467215]",0.021819232687091995,8.612977981567383
405,-0.1286083964266913*x2**3*1.3978327187318422*exp(-1.1419777377646538*x3)*-1.6482620167998752*sin(0.6513968228600424*x2)+1.5652408854483233,C*x2**3*C*exp(C*x3)*C*sin(C*x2)+C,"exp(log(div(X1, div(exp(X2), log(exp(X1))))))","exp(log(div(X1, div(exp(X2), log(exp(X1))))))","[1.22235058e-01 4.78276563e+02 4.68051242e+02 3.98275801e+02
 3.44747013e+02 3.64008905e+02 9.89878285e+02 1.36829514e+03
 3.31004477e-01 5.44380090e+02 1.14791567e+00 1.80099319e-01
 1.45984562e+03 3.40334264e+03 1.76604577e+03 1.04727085e+03
 1.65195691e+03 1.27640954e+03 2.02075105e+03 6.97974849e-02
 8.29190036e-01 4.60649703e+02 2.40483859e-01 1.54297227e-01
 1.79139329e-01 2.22625433e-01 1.20468705e+03 2.54822709e-01
 4.20567142e+02 5.98588931e-01 1.68550721e-01 1.44009440e+03
 5.95471997e+02 9.38796831e+02 3.89139050e+02 1.88825471e-01
 5.53389475e-01 3.16080091e+03 1.46337728e-01 9.08261889e+02
 1.47965054e+03 1.52015453e-01 8.97589156e+02 5.58654879e-01
 2.13954257e-01 5.54014491e-01 7.93487496e-01 1.80052313e+03
 4.16785547e-01 4.50347945e-01 3.09999042e-01 1.84259567e+03
 2.17155070e-01 7.59831116e+02 4.63783822e+02 5.10325845e+02
 5.03336345e+02 1.93133955e+03 5.24473604e-01 1.67225215e+03
 2.22241895e-01 2.56096700e-01 2.52575221e-01 3.19714674e-01
 1.02443865e-01 2.34843396e-01 6.87291062e-01 3.89022177e-01
 9.27099105e+02 1.94300767e-01 1.69279257e-01 3.54824793e-01
 5.12625400e-01 4.21313815e+02 6.66676574e+02 1.93189861e+03
 2.82972461e-01 5.33945238e-01 7.73783795e-01 4.08300471e-01
 1.26959988e+03 7.85424549e-01 3.51537311e-01 1.71157103e-01
 3.98693134e+02 1.32603552e-01 7.32856874e+02 1.90452155e-01
 1.22596247e-01 2.34097981e+03 2.36793029e-01 2.52034886e+03
 2.22059379e-01 1.21798900e+00 2.93127707e-01 1.03162381e+03
 5.39898804e-01 4.88771696e+02 9.20472473e-02 1.27524861e-01
 9.36254434e-02 4.69736740e+02 2.08611863e-01 6.21298177e+02
 1.67539011e-01 1.12120690e+03 4.45996294e-01 1.04597037e+03
 4.05934470e+02 5.36653095e+02 1.08209671e-01 3.75671352e+02
 3.08227359e+02 1.29179979e-01 2.77799380e-01 7.11317628e-02
 1.09124373e-01 2.70356169e-01 6.14328125e+02 6.72585522e+02
 6.50460280e-01 2.87053637e-01 1.39337999e-01 1.98835593e-01
 2.98728826e+02 3.08541094e-01 8.31501439e+02 5.60688594e+02
 2.88227200e+03 1.63360617e-01 1.01457658e+03 2.06572793e-01
 2.12954631e+03 4.23064354e-01 5.35092164e+02 1.08894258e+00]",59.39481609376959,12.331177949905396
406,-0.5717700536149748*x1**5+1.1047195447003788,C*x1**5+C,"mul(mul(add(exp(add(sin(sin(0.439)), sin(sin(X2)))), div(X0, sin(-0.149))), div(log(add(X0, exp(mul(sqrt(sin(-0.149)), exp(sqrt(mul(X0, X0))))))), exp(exp(-0.955)))), div(log(add(X0, -0.170)), exp(log(-0.955))))","mul(mul(add(exp(add(sin(sin(0.439)), sin(sin(X2)))), div(X0, sin(-0.149))), div(log(add(X0, exp(mul(sqrt(sin(-0.149)), exp(sqrt(mul(X0, X0))))))), exp(exp(-0.955)))), div(log(add(X0, -0.170)), exp(log(-0.955))))","[ 340.21275773 -235.79966095  322.09459218  281.20104739  315.63673165
 -122.37383913 -139.30910869 -309.48649437  312.61182398  303.82162925
 -231.7711814  -237.77557003 -229.01074252 -162.55837828 -229.79655791
  352.85444622  165.74631897 -210.52976108 -234.3791869  -154.19370466
  336.8375766  -181.3978613   313.18920894 -220.04390348 -243.56579976
 -176.98250882  185.48171135 -136.57270365 -219.40699687 -293.72501137
  342.39220109 -172.76929825  198.46701016 -259.62874476 -149.54939313
  265.11266279  154.61879072  363.81611004  169.0889762   299.73414181
 -272.01283683  324.9648458  -323.73785758  295.95581484 -277.34482557
  351.27032296 -318.15582008  227.49624193 -307.05562573  225.84938515
  310.65975401  299.99178288  188.97698989  260.54862949  261.59532432
  347.46323294  220.07164132  255.28112081 -243.00173109 -157.12255463
  299.88346003  271.9120798   190.58258208  351.74955972 -129.14119786
  147.85624843 -303.87222957 -242.86069257 -168.06214417  193.81763986
 -205.97870366  325.64776552 -167.71156032  270.10371328 -278.8213917
  349.32129643]",51.070465089462594,14.976374387741089
407,1.3238122089096138*exp(1.5870704080914728*x1)+-1.202185765204614,C*exp(C*x1)+C,"add(mul(div(X0, 0.335), div(exp(X0), exp(0.387))), sin(mul(sqrt(-0.508), -0.508)))","add(mul(div(X0, 0.335), div(exp(X0), exp(0.387))), sin(mul(sqrt(-0.508), -0.508)))","[ 1.68638149e+02  1.46558453e+03  1.39501562e+02 -4.27309900e-01
 -5.41826761e-01 -6.07154487e-01  1.11772889e+03  2.37317398e+02
 -5.77247393e-01 -4.63952359e-01  4.47379503e+02  3.45727540e+02
 -4.28608121e-01 -6.11740671e-01  8.36534763e+02  9.99910971e+02
 -4.43305438e-01  3.49651644e+02 -4.90915156e-01  3.91083179e+02
  1.40421512e+02 -4.87034246e-01 -6.09153210e-01 -5.76883492e-01
  3.85845227e+02  1.29534240e+03]",73.56751360213727,13.038085460662842
408,-1.0615649805772849*x1+0.4438497040985805*x2+0.464429601974397,C*x1+C*x2+C,"div(X0, -0.991)","div(X0, -0.991)","[-4.67670264  3.26527497  4.71803436  3.76831616 -3.98311549  3.98380593
 -4.85868396 -3.14283745  4.79961994  4.40102774  3.68548366 -3.75205166
  4.54445049 -3.43560651 -4.61944409  3.40758606 -3.32338443  3.9231606
 -4.26227839  3.76309492  4.36160765 -3.65302188 -4.1177582  -4.74566562
 -4.47335956 -4.9904073  -3.10245552  4.69526509 -3.78963967 -3.89358277
  4.52345728  4.2433991  -4.89841948  3.53660416 -3.94774177 -3.25298778
 -3.53248991  3.5201568  -4.89761901  4.6197934   3.56375699  3.96515078
  3.61291757  3.36319107  4.94944933  4.5211184  -4.48717486 -4.1914813
 -3.85712836]",0.09682209267685299,9.202699422836304
409,0.7314850527624137*sqrt(0.24905301707921268*abs(-0.9972366760342146*exp(1.434339629981066*x3)))+0.44866908360656277*sin(1.4493694781449231*log(-0.9976374161393875*x3)+1.3358949102548658)+1.0629314498356677,C*sqrt(C*abs(C*exp(C*x3)))+C*sin(C*log(C*x3)+C)+C,"sqrt(add(exp(X2), add(sqrt(log(log(X2))), sqrt(X2))))","sqrt(add(exp(X2), add(sqrt(log(log(X2))), sqrt(X2))))","[12.06658692  1.68289794 10.82714668  7.0227104   4.98032552 11.19168857
  1.63708755  8.86080931  1.69243272  1.70456323 12.20627325  9.63661149
  1.69289676  1.69084718 11.88232299 10.40389046 11.53670327  5.10324268
  1.47077471  1.51457938  8.06203598  7.87160354  7.11507805  9.44417829
  1.62168813  1.54637206  1.69645486  1.68954268  1.53145734  1.56442424
  1.51964288  1.52737861  7.60620011  1.50454504  6.73394978  9.39443235
  1.64356732 10.06119708  6.62756824  1.5980429   1.57351614 12.20931603
  5.42915048  9.58421016  1.63316359  1.69536461  1.66804911  1.58210409
  1.62844042  7.20370305  1.51112969  1.49549622  1.65918114  1.55224419
 11.15731292  1.5702527  10.15243947  1.69045129  1.69906168  7.81931652]",0.009978629280044466,10.623220920562744
410,0.9649645266781088*log(0.22710378464666947*x1+-1.3757599416078583)+0.24327893656896693,C*log(C*x1+C)+C,0.641,0.641,"[0.64137304 0.64137304 0.64137304 0.64137304 0.64137304 0.64137304
 0.64137304 0.64137304 0.64137304 0.64137304 0.64137304 0.64137304
 0.64137304 0.64137304 0.64137304 0.64137304 0.64137304 0.64137304
 0.64137304 0.64137304 0.64137304 0.64137304 0.64137304 0.64137304
 0.64137304 0.64137304 0.64137304 0.64137304 0.64137304 0.64137304
 0.64137304 0.64137304 0.64137304 0.64137304 0.64137304 0.64137304
 0.64137304 0.64137304 0.64137304 0.64137304 0.64137304 0.64137304
 0.64137304 0.64137304 0.64137304 0.64137304 0.64137304 0.64137304
 0.64137304 0.64137304 0.64137304 0.64137304 0.64137304 0.64137304
 0.64137304 0.64137304 0.64137304 0.64137304 0.64137304 0.64137304
 0.64137304 0.64137304 0.64137304 0.64137304 0.64137304 0.64137304
 0.64137304 0.64137304 0.64137304 0.64137304 0.64137304 0.64137304
 0.64137304 0.64137304 0.64137304 0.64137304 0.64137304 0.64137304
 0.64137304 0.64137304 0.64137304 0.64137304 0.64137304 0.64137304
 0.64137304 0.64137304 0.64137304 0.64137304 0.64137304 0.64137304
 0.64137304 0.64137304 0.64137304 0.64137304 0.64137304 0.64137304
 0.64137304 0.64137304 0.64137304 0.64137304 0.64137304 0.64137304
 0.64137304 0.64137304 0.64137304 0.64137304 0.64137304 0.64137304
 0.64137304 0.64137304 0.64137304 0.64137304 0.64137304 0.64137304
 0.64137304 0.64137304 0.64137304 0.64137304 0.64137304 0.64137304
 0.64137304 0.64137304 0.64137304 0.64137304 0.64137304 0.64137304
 0.64137304 0.64137304 0.64137304 0.64137304 0.64137304 0.64137304
 0.64137304 0.64137304 0.64137304 0.64137304 0.64137304 0.64137304
 0.64137304 0.64137304 0.64137304 0.64137304 0.64137304 0.64137304
 0.64137304 0.64137304 0.64137304 0.64137304 0.64137304 0.64137304
 0.64137304 0.64137304 0.64137304 0.64137304 0.64137304 0.64137304
 0.64137304 0.64137304 0.64137304 0.64137304 0.64137304 0.64137304
 0.64137304 0.64137304 0.64137304 0.64137304 0.64137304 0.64137304
 0.64137304 0.64137304 0.64137304 0.64137304 0.64137304 0.64137304
 0.64137304 0.64137304 0.64137304 0.64137304 0.64137304]",0.06829595117392602,8.628983497619629
411,1.4787039452549031*cos(1.6054400994993063*cos(-1.0542147811232192*x2+-1.7210018176549486))+-0.3015485224648493,C*cos(C*cos(C*x2+C))+C,sqrt(log(sin(X1))),sqrt(log(sin(X1))),"[1.13238513e-01 7.07003560e-01 5.49948787e-01 7.07054907e-01
 1.70947216e-01 4.23502866e-01 2.13368434e-03 7.33849798e-01
 7.40009669e-01 3.16909093e-01 1.03912777e+00 6.50150533e-01
 5.94556374e-02 1.60736721e+00 1.26212473e+00 2.11662241e+00
 7.01986873e-01 7.48918245e-01 1.18288605e-01 1.96978444e-01
 1.53196703e-02 1.26244378e+00 2.18236258e-01 6.25299033e-01
 8.18868433e-01 8.14616832e-01 1.17306417e+00 1.15319776e-01
 1.87188932e+00 8.40656766e-02 1.20449044e+00 3.09495628e-01
 1.19037077e+00 2.94532487e-01 2.07953410e+00 7.81014987e-01
 4.98031207e-01 2.94522652e-01 7.00639516e-01 1.70735574e-01
 1.45787862e+00 1.60911208e-01 8.82549813e-02 7.88525492e-01
 1.22081474e-01 3.61464467e-01 5.25701122e-01 1.73423269e+00
 9.26416090e-01 7.36249222e-01 2.72129432e-01 7.99502343e-01
 6.71188176e-01 5.12629274e-01 2.06444453e-01 5.84477205e-01
 1.65019405e+00 1.43582346e+00 1.95688911e+00 3.80625871e-01
 7.88979377e-01 1.61530826e-01 2.72821285e-01 1.39929158e+00
 1.35622331e+00 2.40131304e-01 1.39886603e-01 1.49734660e-01
 4.64652324e-02 1.93609840e-01 6.88992299e-01 1.45886008e+00
 1.40520197e+00 2.19020975e+00 2.04049741e-02 5.54832466e-01
 3.82033856e-01 6.08844267e-01 7.08996764e-01 7.03768459e-01
 8.61054293e-02 1.55501280e+00 2.10297946e-02 1.27488555e+00
 1.40723853e+00 1.07100481e+00 7.95171020e-01 1.62675624e+00
 4.72747768e-01 4.18619236e-01 7.44069658e-01 1.96337393e-01
 1.07862853e+00 4.53102869e-02 1.22988620e+00 7.08301115e-01
 1.03091241e+00 8.03922275e-01 3.62773863e-02 4.06763168e-01
 1.83882102e+00 6.57852871e-01 1.16218703e-02 1.46876205e+00
 1.57051359e-01]",0.039963983561833484,9.185279130935669
412,0.7695329945503091*cos(1.0795175455506714*x3+-1.2232275471149552)**4+1.079448006023144,C*cos(C*x3+C)**4+C,exp(0.167),exp(0.167),"[1.18199887 1.18199887 1.18199887 1.18199887 1.18199887 1.18199887
 1.18199887 1.18199887 1.18199887 1.18199887 1.18199887 1.18199887
 1.18199887 1.18199887 1.18199887 1.18199887 1.18199887 1.18199887
 1.18199887 1.18199887 1.18199887 1.18199887 1.18199887 1.18199887
 1.18199887 1.18199887 1.18199887 1.18199887 1.18199887 1.18199887
 1.18199887 1.18199887 1.18199887 1.18199887 1.18199887 1.18199887
 1.18199887 1.18199887 1.18199887 1.18199887 1.18199887 1.18199887
 1.18199887 1.18199887 1.18199887 1.18199887 1.18199887 1.18199887
 1.18199887 1.18199887 1.18199887 1.18199887 1.18199887 1.18199887
 1.18199887 1.18199887 1.18199887 1.18199887 1.18199887 1.18199887
 1.18199887 1.18199887 1.18199887 1.18199887 1.18199887 1.18199887
 1.18199887 1.18199887 1.18199887 1.18199887 1.18199887 1.18199887
 1.18199887 1.18199887 1.18199887 1.18199887 1.18199887 1.18199887
 1.18199887 1.18199887 1.18199887 1.18199887 1.18199887 1.18199887
 1.18199887 1.18199887 1.18199887 1.18199887 1.18199887 1.18199887
 1.18199887 1.18199887 1.18199887 1.18199887 1.18199887 1.18199887
 1.18199887 1.18199887 1.18199887 1.18199887 1.18199887 1.18199887
 1.18199887 1.18199887]",0.008813600322904182,9.464653015136719
413,-0.8039233324116555*x2**2*-1.9422179572307248*sqrt(-1.9662808031225045*abs(0.6866482086467736*x1))+0.3242254622939056*x2+1.2627274274308986*exp(-0.4668325508210631*exp(-2.089193419989906*x2))+-1.766564521324208,C*x2**2*C*sqrt(C*abs(C*x1))+C*x2+C*exp(C*exp(C*x2))+C,"add(add(X1, sin(-0.788)), mul(sqrt(X0), add(X1, mul(sqrt(div(mul(X1, X1), exp(-0.580))), X1))))","add(add(X1, sin(-0.788)), mul(sqrt(X0), add(X1, mul(sqrt(div(mul(X1, X1), exp(-0.580))), X1))))","[ 58.85566605  53.91333219 -56.67055687  61.67537661 -58.14273061
  43.68112582 -75.1594878  -44.90063725  72.52065315  35.8839495
 -35.90360474 -54.46855255  69.97645925 -81.89525073 -43.0303299
  75.58523606  68.68243933 -51.39126292  82.46567658  74.18568745
 -46.21874177 -64.19857079 -41.9613085   66.25924459  45.07291036
 -32.65490227 -32.79935238  37.19630087 -53.98608376 -44.34273367
  74.93132909 -69.83703846  63.09369656  41.66096288 -73.86817234
  46.28541682  85.1272909  -68.47005104 -78.99394165  37.10378978
 -64.58405492 -64.4865521   79.14793881 -64.26454728 -55.57816435
 -63.12614138  63.10450859  44.39096451 -63.60671957 -54.04245594
  69.60856378  83.57168468  71.28208837 -42.98785029  72.34106556
  66.58095469 -51.94215761  65.63475285 -66.42586915 -57.37332969
 -43.88386793  44.38777144 -53.93721619 -66.95415029 -68.45439101
  78.96956337  69.70122684 -47.78913112  36.89930085 -59.80535626
  57.93444034 -37.24474015 -51.22272436  54.44715678 -35.13262371
 -37.74681732  72.09031264 -63.87003429 -42.32770125 -41.99047569
 -31.56756981  64.02666145 -50.42446097  56.47477812 -43.88577042
  37.65609633  45.38694465 -51.82515742  73.65291921 -44.78762354
 -44.87410244 -72.26993511 -56.93328494 -49.13272581 -33.91785834]",0.06555794976807912,10.657991886138916
414,0.6214925540144307*x1+-0.48914565578519564,C*x1+C,"mul(add(-0.922, X0), 0.594)","mul(add(-0.922, X0), 0.594)","[ 1.91674397 -3.25475083 -2.77959418  2.27935768  2.22805285 -2.85642463
 -2.62019988 -2.54843731  2.21737478  2.37330467  1.32434776 -3.28937666
  2.28632337 -2.49653731  2.33715515 -3.40894813  2.27954591  2.25808759
 -3.18123158 -3.29633043  2.35941671 -3.4097409  -2.7409418   1.43891321
 -2.90248483  2.13863107 -3.41032686  2.20697644  1.8476436   1.94557468
  2.38745795 -3.51552543  2.12289082 -2.51229586  1.4174524  -2.43340426
  1.24870529 -2.93094777  1.94566273 -2.67230647  1.29626641 -2.60193298
 -3.3950952   2.19028115  2.26095035  2.18575159 -2.91789365  1.47943364
 -3.31699114  1.68662341 -3.47276844  1.42266762  1.64303024 -2.47016949
 -3.39825795 -3.45595821 -3.4348686   2.04968913 -3.2037723  -2.72922481
 -2.64629798 -2.84218583  1.58467297  2.06213822  2.07778393 -2.70208319
 -2.55222825  1.6861371   2.17094876  1.32487029 -3.04660709 -3.19348315
 -2.53072973  1.58638057 -2.89959935 -2.73434336 -3.47649449  2.00012957
 -2.67962181]",0.000688604207362106,9.253551959991455
415,0.2628847305607316*cos(-0.7058121935672792*exp(1.0992005566392598*x2))+0.5015179371541834,C*cos(C*exp(C*x2))+C,exp(-0.373),exp(-0.373),"[0.68864775 0.68864775 0.68864775 0.68864775 0.68864775 0.68864775
 0.68864775 0.68864775 0.68864775 0.68864775 0.68864775 0.68864775
 0.68864775 0.68864775 0.68864775 0.68864775 0.68864775 0.68864775
 0.68864775 0.68864775 0.68864775 0.68864775 0.68864775 0.68864775
 0.68864775 0.68864775 0.68864775 0.68864775 0.68864775 0.68864775
 0.68864775 0.68864775 0.68864775 0.68864775 0.68864775 0.68864775
 0.68864775 0.68864775 0.68864775 0.68864775 0.68864775 0.68864775
 0.68864775 0.68864775 0.68864775 0.68864775 0.68864775 0.68864775
 0.68864775 0.68864775 0.68864775 0.68864775 0.68864775 0.68864775
 0.68864775 0.68864775 0.68864775 0.68864775 0.68864775 0.68864775
 0.68864775 0.68864775 0.68864775 0.68864775 0.68864775 0.68864775
 0.68864775 0.68864775 0.68864775 0.68864775 0.68864775 0.68864775
 0.68864775 0.68864775 0.68864775 0.68864775 0.68864775 0.68864775
 0.68864775 0.68864775 0.68864775 0.68864775 0.68864775 0.68864775
 0.68864775 0.68864775 0.68864775 0.68864775 0.68864775 0.68864775
 0.68864775 0.68864775 0.68864775 0.68864775 0.68864775 0.68864775
 0.68864775 0.68864775 0.68864775 0.68864775 0.68864775 0.68864775
 0.68864775 0.68864775 0.68864775 0.68864775 0.68864775 0.68864775
 0.68864775 0.68864775 0.68864775 0.68864775 0.68864775 0.68864775
 0.68864775 0.68864775 0.68864775 0.68864775 0.68864775 0.68864775
 0.68864775 0.68864775 0.68864775 0.68864775 0.68864775 0.68864775
 0.68864775 0.68864775 0.68864775 0.68864775 0.68864775 0.68864775
 0.68864775 0.68864775 0.68864775 0.68864775 0.68864775 0.68864775
 0.68864775 0.68864775 0.68864775 0.68864775 0.68864775 0.68864775]",0.004638442321883733,9.431748867034912
416,-1.5929953718291743*exp(1.041621400722609*sin(-1.8751611435346551*log(-0.985848041925738*x3+-0.9501798263364991)))+-0.9491238792156953,C*exp(C*sin(C*log(C*x3+C)))+C,log(-0.177),log(-0.177),"[-1.72934913 -1.72934913 -1.72934913 -1.72934913 -1.72934913 -1.72934913
 -1.72934913 -1.72934913 -1.72934913 -1.72934913 -1.72934913 -1.72934913
 -1.72934913 -1.72934913 -1.72934913 -1.72934913 -1.72934913 -1.72934913
 -1.72934913 -1.72934913 -1.72934913 -1.72934913 -1.72934913 -1.72934913
 -1.72934913 -1.72934913 -1.72934913 -1.72934913 -1.72934913 -1.72934913
 -1.72934913 -1.72934913 -1.72934913 -1.72934913 -1.72934913 -1.72934913
 -1.72934913 -1.72934913 -1.72934913]",0.01838838200866259,8.938351392745972
