test_index,true_equation,true_skeleton,predicted_y,rel_err,dsr_time
383,0.532724674543104*sin(-0.9194630133987631*log(0.025112462360102672*x3+0.1365853217472388))+-0.22348165816305765,C*sin(C*log(C*x3+C))+C,"[ 1.31808032e-01  1.44180363e-01 -3.70545529e-03  4.15275115e-01
  1.30210154e-01 -2.06204579e-01  2.39913640e-01 -1.24119707e-01
 -1.03710580e-01  3.45998732e-02  2.35968375e-01  4.28981124e-01
 -4.62723200e-02  4.38257040e-02  5.59841463e-01  4.65349554e-02
 -1.41501526e-01  4.12032164e-01  2.13064486e-01  9.42251774e-02
  3.99758487e-01  2.93635593e-01  6.29588105e-02 -4.22962659e-02
  9.85571989e-02  1.66866221e-01  2.93635593e-01  1.94974327e-01
  1.22323268e-01  4.88842947e-01  2.63117060e-01  1.66729088e-01
 -8.02578447e-03 -2.16867795e-01  3.00264538e-02  2.93635593e-01
  1.94974970e-01  1.30574389e-01 -1.09213669e-01  3.04410998e-02
  1.76521030e-02  4.63475944e-01  2.43097501e-02  5.15886477e-01
  1.07535523e-01  8.60039837e-02  6.86872160e-02 -8.82440950e-02
  4.59310835e-01  5.84387918e-01  1.77025351e-01  4.18717500e-01
 -7.01465197e-02  1.67709745e-01  1.95900618e-01  1.40824789e-01
  5.21109229e-01  1.26620713e-01  2.93635593e-01  2.02240271e-01
 -7.43066634e-02  5.92654305e-01 -6.45699883e-02  4.48187602e-01
  4.27292802e-01  4.88607134e-02  4.87969958e-01  1.05952012e-01
  2.93635593e-01  2.02191099e-01 -2.13031793e-01  3.79247455e-01
  3.92277698e-01  2.93635593e-01 -2.23493090e-04  1.82081229e-01
 -1.40686735e-01  4.64378345e-01  2.82061117e-01  1.84048921e-01
  3.64718803e-01  2.02080912e-01  5.40234368e-02  4.73521186e-01
  2.46143364e-01 -1.52347545e-01  4.03022136e-01  1.87941165e-01
 -1.66885373e-01 -1.31607202e-01  5.64970088e-01  4.84093348e-01
  2.93635593e-01  3.91624572e-02 -4.27260569e-02  1.70682308e-01
  2.14502937e-01  8.23114147e-02  7.01694652e-02  2.93635593e-01
  1.65979600e-01 -6.55433368e-02  2.19223884e-01  2.87501644e-01
 -2.46310705e-02  3.62286444e-01  1.57573476e-01  2.70308920e-01
  2.06107707e-01  1.19547711e-01  5.77834243e-01  5.00218494e-01
  8.12796701e-02  7.00795219e-02  2.98671095e-01  5.50537756e-01
  5.54653268e-01  1.13527671e-01 -1.09868508e-02  2.45063820e-01
  5.51248900e-02  3.54673434e-02  3.83951345e-01  1.13992794e-01
  8.97649601e-02  7.07897710e-02  5.01135392e-01 -7.92311549e-02
  2.98602658e-02  1.49842332e-01  1.01213414e-01  1.79799109e-01
  8.68093115e-02 -2.34767794e-01 -7.93219892e-02  1.49385754e-01
  5.33242863e-02 -1.99864810e-01  1.62556970e-01  8.04825955e-02
  5.77332777e-01  5.93429788e-01  1.36903175e-01  4.46693299e-02
  5.19788454e-02  2.58782841e-03 -2.83020532e-03 -1.27134586e-01
  7.86444219e-02  1.85779815e-01  1.78932232e-01  9.54953020e-02
  6.15167080e-02  3.90748282e-01  1.10171390e-01  2.09085863e-01
  2.93635593e-01 -1.28681431e-01  4.40360443e-02  5.17550772e-01
  2.93635593e-01  6.13440321e-01  2.93635593e-01  2.65398477e-02
  2.93635593e-01  9.80342918e-02  7.35411123e-02]",0.01762320113756884,2.3415374755859375
384,0.3342457002531667*log(-1.156803137401717*x1)+-0.6339958068534672,C*log(C*x1)+C,"[-0.16078332  0.15963445 -0.11472963 -0.11472963 -0.15490348  0.17919425
 -0.11472963 -0.1633134  -0.11472963  0.09695642 -0.11472963 -0.13963675
 -0.02486858 -0.01582156  0.08934594 -0.14225931 -0.12047659 -0.13410617
  0.16324881  0.01805841 -0.11472963 -0.09576684 -0.03219304 -0.14299749
  0.19264947 -0.11472963 -0.11472963 -0.11472963 -0.11472963  0.14582401
 -0.11472963 -0.11472963  0.14086873  0.04478679 -0.0049623  -0.11472963
 -0.11472963 -0.11472963 -0.13174417  0.11901393 -0.11472963 -0.11472963
  0.02920479 -0.00362579 -0.11472963 -0.11472963 -0.16005058  0.0774002
 -0.08757601  0.18658887 -0.11472963  0.1938484  -0.01738507 -0.11472963
  0.14086678 -0.11472963 -0.0175975  -0.11472963  0.16561525 -0.11472963
 -0.05265028 -0.11472963 -0.13067533 -0.06096525 -0.11472963 -0.11472963
 -0.11472963 -0.17226939 -0.10490304 -0.11472963 -0.11472963 -0.1450406
 -0.05782419  0.05042676  0.12985199 -0.11472963 -0.11472963 -0.06546448
 -0.13086872 -0.11472963  0.14185457  0.02269617  0.11510449 -0.11472963
 -0.17015813  0.13121422 -0.13656257  0.07498375  0.01764668 -0.11382694
  0.169237   -0.11472963 -0.03321047  0.11932711  0.17280219  0.10721124
  0.19127863  0.13350978  0.12055955 -0.11472963 -0.14363781 -0.12884735
 -0.11472963  0.18029196 -0.11472963 -0.11472963 -0.11472963 -0.06475692
 -0.11472963 -0.11472963 -0.11472963 -0.11472963  0.11663538 -0.01324074
  0.17366194 -0.07641593  0.01964767 -0.00546005 -0.11472963 -0.11472963
  0.06170749  0.09768441 -0.11472963 -0.11472963 -0.01736298  0.06430227
 -0.1751981  -0.11472963 -0.08774753 -0.11472963 -0.06628373 -0.04704519
  0.16063424  0.19095989 -0.11472963 -0.03953506  0.00822408 -0.11472963
  0.15668152 -0.11472963 -0.11472963 -0.16599599  0.16351978 -0.11472963
 -0.11472963 -0.11472963  0.16990428 -0.11472963 -0.11003685 -0.11472963
 -0.03197649 -0.11472963 -0.11472963 -0.11472963 -0.11472963  0.17061556
  0.01298141 -0.11472963 -0.16869644 -0.06189746 -0.13277628  0.10825279
 -0.04689424 -0.11472963  0.06350919  0.15826568 -0.16225101 -0.11472963
 -0.08908835 -0.11472963  0.02336179 -0.16592614 -0.1786201 ]",0.008607228411911883,8.670302152633667
385,-1.8412133516864*x1+1.5928598545553232*x2+-1.614051666932279*x3/x2+1.2221292795708307/x2+0.6233411585189299,C*x1+C*x2+C*x3/x2+C/x2+C,"[ -3.87595381 -40.53497481  -3.87595381  -3.87595381 -25.76027033
  -9.94532292  -3.87595381  -3.87595381  -3.87595381 -18.23297062
 -32.6041756   -6.18600489  -3.87595381  -3.87595381 -36.41945046
 -23.90756318  -3.87595381  -3.87595381  -3.87595381  -3.87595381
   1.71594202  -3.87595381  -3.87595381 -23.4981554  -18.43486222
 -24.2324547  -20.20499222  -3.87595381  -3.87595381  -3.87595381
  -3.87595381  -3.87595381 -31.50523942   4.90226168 -27.6954212
 -14.44424236  -3.76234786 -19.50217581 -25.5648374   -3.87595381
  -3.87595381  -3.87595381 -46.17316046 -23.89123182 -18.51885264
 -11.21341505 -33.96069324  -3.87595381  -3.87595381   4.00265839
 -53.50360578 -33.72525424  -3.87595381  -3.6987322  -13.69877188
  -3.87595381  -3.87595381 -31.80122868 -38.29141964 -38.21150191
  -3.87595381  -3.87595381  -3.87595381  -3.87595381  -3.87595381
 -27.08132563  -3.87595381  -3.87595381  -3.87595381  -3.87595381
  -3.87595381 -42.15240467  -3.87595381 -19.99671175  -3.87595381
 -30.98608705  -3.87595381  -3.87595381  -3.87595381 -11.74316904
  -3.87595381  -3.87595381 -19.50146785  -3.87595381 -54.34946545
  -3.87595381 -29.61964982  -3.87595381 -52.05067835  -3.87595381
 -20.68915615  -3.87595381 -23.69449688  -3.87595381 -39.43445493
  -3.87595381  -3.87595381  -3.87595381 -11.37042537 -17.83789194
 -28.88673571  -3.87595381  -3.87595381 -43.43840365  -3.87595381
 -26.85737597 -21.60571991  -3.87595381 -34.5047369  -16.2422789
  -3.87595381 -29.54406842 -52.98470421  -3.87595381  -8.27486223
 -29.94563372  -3.87595381  -3.87595381 -15.68741993  -3.87595381
  -3.87595381  -5.11720833  -3.87595381  -3.87595381 -29.3166604
  -3.87595381 -35.95861771 -16.98410339  -7.32077334 -49.25182058
  -3.87595381 -38.60904935  -3.87595381  -3.87595381 -44.33485863
  -3.87595381  -3.87595381  -3.87595381  -3.87595381  -3.87595381
  -3.87595381]",5.279738714979242,18.00667452812195
386,-0.5630985230709789*x1*0.3281209619725529*exp(0.22778654721536995*x2)*-0.5980143312404449*exp(-1.1949005632391976*x3)+1.2478661168766356*x2+1.8596484002668476*x3+-1.3592362798884303,C*x1*C*exp(C*x2)*C*exp(C*x3)+C*x2+C*x3+C,"[  1.93236771   1.91237045  15.55313686  -6.77255292  -0.93860936
   0.22306349   1.6796826   -7.13073075 -11.52559238   3.96630368
  10.7982215   13.65225912   5.83230079 -12.07433531  10.93642275
  10.15412101 -18.30788856  -1.50570578  14.32054693  11.02889025
   0.77140314 -16.60220137  12.36007577   0.75044872 -20.8352442
 -19.03605391   0.95000337   1.12133937 -18.24757744 -12.5966773
   1.10879642   9.61969669   3.87207899  -6.14699026  -6.68541141
   1.12353067  14.88797118 -13.10397692   2.15765863   5.58647615
   7.72390215  15.65031665   5.07420177 -14.60309882   2.38751069
  -8.34491415  14.58966802 -14.98643185  15.83998877  12.11155836
 -13.5732127   10.21782184  13.40167277 -10.50238035   2.70424396
 -13.03823368  -6.42214243   7.62607206   3.55625383   3.00821342
 -14.59876576   6.13720005 -20.78051122   7.50591799  10.44660119
  13.19702398 -20.95830987  -6.35910075 -11.77177261  -1.88731533
 -13.34234529 -10.00135845  10.03411359   2.38132806  -1.75742229
  13.11730748 -14.2904001  -10.83956774  16.69167937 -12.56914783
 -16.25290745  14.95989306  -5.76088746   0.44126738 -17.35047801
  16.84800195   1.87398846  13.21039505   5.14965709  -6.80340537
   3.83981717  -6.69144189  -6.29179707  -6.91061958   9.94457151
   3.53192365 -15.39717119  10.39070419 -13.32705442   8.75448327
   3.24029731   0.49807616   8.45620463  15.47374161  14.47867758
  13.89793253  -6.55038451  -2.23605812   0.15217081   8.90965643
  -6.84018583]",11.372703740732907,14.297342538833618
387,-1.4756137308980133*x3**2+1.2602365920049472,C*x3**2+C,"[-24.36055745  21.10468509  23.65765623  20.24012123 -15.86210785
 -26.79284851  26.27997371  24.54395867  14.49506121 -12.57876382
 -27.38170385 -18.2583383   15.34991904  26.30750158  16.39737584
 -21.61109799 -26.5659846   18.72301718  24.54607511 -19.78859064
  15.25305238 -22.97712495 -14.33334175  15.75868571  20.43849653
 -16.52510847 -14.83826335 -18.10912472 -18.31278282 -16.41855146
 -24.94188344 -26.83282823 -21.01405218  15.98620804  26.84288661
  26.2520897   18.63455436 -18.6849104  -16.15886948  17.74026514
  24.261568    26.20736073  24.56156842  16.78031679  19.43271036
 -12.01634252  16.63443119  22.1294029   26.22490739 -23.40083351
  17.73177111 -23.87450581  15.25074658 -24.41445476 -12.32841785
  21.55139571 -26.40951724 -12.60779449 -21.13526126 -25.83923332
 -14.91044491 -11.9046529   24.71322254 -12.79685653  14.29841867
  23.21845266  26.05535808 -12.11689496 -14.2832187  -20.66144847
 -17.69104741  14.31910031 -12.05235967  25.98890777 -24.62892302
 -14.35656567  15.77811489 -26.20748533 -25.47354147 -20.94155518
  18.05379939 -12.47124146  25.46266029 -17.19654695  16.19246484
  15.76437905 -24.8116082   18.50252142  21.95398174 -26.33330406
 -22.66348961  25.15338603  27.13942088 -25.61524505  25.4833445
  26.75305501  21.77256596 -22.42727632  20.50187844  18.42461293
 -15.67583676  26.08831308  24.01228942 -22.78372002  17.20116842
 -24.76939546  19.71942511  24.84183285  22.42699582 -27.04050056
  24.39642521 -25.86469331 -22.05151687 -17.83949804 -17.43196749
  17.65034015 -25.32299876  20.42091665  20.71183436 -19.0182502
 -19.55077571  25.86758255 -18.47055708  22.20731852  23.28630899
 -17.89572637 -12.91683242 -19.9780118   19.01356981 -25.95388841
  16.01332169 -17.63340658  17.1456796  -26.57711519 -23.36626288
 -13.76609142  16.43721573 -20.43383882 -22.40753793 -12.50406273
  24.13905868  20.18962737  17.49434378  22.63062629  21.8934227
 -17.46702869  20.80204035  22.54580916 -19.16521478 -14.19986565
  22.52083539  19.96354771 -13.81393576  14.1151983   21.02157223
  21.83851814 -23.27526859 -18.9473791   23.8046265  -17.58392537
 -18.52660225 -24.0837959   19.65630197  19.23534106  16.72657574
  16.63436287 -17.32776741  15.32142185 -21.75837709  25.42867127
 -18.60175904  20.93947283  17.99546935 -15.79336499  17.0817443
 -18.65257971  17.86434575]",0.07411225249546811,8.779667377471924
388,0.5421963454724397*x1+1.8571563074073514*x2+0.18268294291327036*log(-0.6560047841835872*x2)+2.0941683922840926,C*x1+C*x2+C*log(C*x2)+C,"[-3.17469646 -7.84310288 -4.51475713 -2.8388295  -2.71374197  5.93267425
 -1.64558599 -7.41298118 -2.83626566 -6.35882439 -6.658906   11.92429184
  7.83163223 -7.49534805 -1.11739706 -6.44827798 12.93373899 -2.06366155
 11.40259826 -2.91564731  5.94305899 10.96090403  5.55345478  8.06289825
  5.85858154 10.20366642 13.27007711 -3.30885539  6.02196869  6.51667787
 -6.21083915 13.54483742 -5.92553605  8.4928249   9.41200304 -2.50560647
 12.48929125 -8.18822326 11.32333837  8.5174765  -7.67674023  8.66485696
 13.37063475 12.4836403  -2.3401431  -2.61725245  9.87673312 -1.98619007
 11.04039928 -7.46989856 -7.68462963 -4.32572015 -1.61769104 11.03350363
 -7.48026204 10.88259947  5.77882127  5.54002442 12.48423337 -7.39012503
 -4.24605191 -7.39777822 -2.64389122  7.40850718 -4.30043067 10.97533852
 11.28767872  7.70954875 10.96761143 13.71623139  8.30547124 -7.73080827
 -3.62336542 -3.10402622 -1.30587309 -2.62891937 -6.8991653  14.04720057
 10.55197976 11.96822176 -3.66987176 -2.54376963  7.38124651 -6.78955014
 -7.20716503 -7.23039447 11.66107306 -2.02928908 -3.5198909   7.18650969
 -3.88603691 -5.07446987 -4.03662262 -6.09123016 -8.13385069 -8.46149411
 12.09506454 12.57331563 -5.6213853  -7.31910817  7.74006405 11.9725994
 -2.92382518 -7.8818055  -5.98107535 12.60667306  7.21279894 -3.62358367
 -6.52322299 -2.26975203 -7.71872644 -6.78538088 10.59875433 12.37499477
  8.60893146 -8.26837264  9.01792227  7.7549017  -7.82165388  8.99731795
  6.48062157  7.85387986 -7.12964481 -1.47446953 -2.73664741 11.27122987
  7.31986993  8.64973555 -6.99051122 -3.2721422  -1.80681326 11.44929062
 -8.31832832 -1.93073755  6.30949311 -1.2705008  -2.66486148 14.23539388
 10.45002578 -2.16536033 -8.36017721 13.59215736 -5.79033632 -7.98286082
 -2.74725017 -6.34623953]",0.00020707754611374245,8.73630142211914
389,0.8321389531601571*x1/(-1.0890103623152694*x3*-1.3399237369125312*log(0.9975155633858415*x3+-1.3528833578902537)+2.0088802382620075*log(-1.7406870518712552*x3+-1.3590196461111956))+1.3167698041833589,C*x1/(C*x3*C*log(C*x3+C)+C*log(C*x3+C))+C,"[ 1.40918595e+00  1.40918595e+00  1.40918595e+00  9.94116168e-01
  1.13605725e+02  2.83089604e+00  7.64939406e-01  1.40918595e+00
  3.12454902e+00  1.40918595e+00 -1.80124999e+01  3.02314641e+02
  1.40918595e+00  1.19018342e+01  5.59148707e+00 -7.77354640e-02
  1.40918595e+00  1.78570007e+00  1.40918595e+00  1.40918595e+00
  5.36857315e+00  1.40918595e+00  9.89985253e-01  1.40918595e+00
  1.89262625e+02  7.65541375e-01  1.40918595e+00  9.37458181e-01
  1.40918595e+00  1.40918595e+00  1.40918595e+00  2.97862598e+00
  3.13031798e+00  1.40918595e+00  9.51834382e-01  1.40918595e+00
  1.40918595e+00  3.17347325e+00  1.40918595e+00  2.04923367e+00
  1.40918595e+00  7.80046706e-01  1.40918595e+00  9.91890620e-01
  1.40918595e+00  1.40918595e+00  3.47869447e+02  3.05849782e+02
  1.40918595e+00  3.00186061e+00  1.40918595e+00  9.71961502e-01
  1.40918595e+00  1.40918595e+00  1.40918595e+00  1.40918595e+00
  1.40918595e+00  1.40918595e+00  1.40918595e+00  1.40918595e+00
  3.65314379e+00  9.59869224e-01  1.40918595e+00  2.86190547e+01
  2.02864456e+02  3.15558169e+00  2.80793803e+00  9.15070489e-01
  1.40918595e+00  1.40918595e+00  3.25986699e+00  1.40918595e+00
  2.93079922e+00  1.40918595e+00  9.70472178e-01  1.40918595e+00
  1.40918595e+00  3.09258549e+00  2.06869097e+00  1.40918595e+00
  1.40918595e+00  1.45859954e+02  3.21695557e+00  1.40918595e+00
  1.40918595e+00  1.40918595e+00  1.40918595e+00  3.36619773e+00
  2.77302773e+02  3.67706455e+00  1.40918595e+00  1.40918595e+00
  9.37682596e-01  1.40918595e+00  2.78492983e+00  9.51811257e-01
  1.40918595e+00  7.71599430e-01  8.63508120e-01  1.40918595e+00
  1.40918595e+00  9.47346060e-01  2.78053146e+02  3.04134836e+02
  2.20604115e+02  9.24084094e+00  1.40918595e+00  1.40918595e+00
  1.40918595e+00  1.40918595e+00  7.83876528e-01  1.40918595e+00
  1.40918595e+00  2.20316403e+00  2.57049150e+00  1.40918595e+00
  2.02035932e+00  1.00283749e+00  9.87722171e-01  9.04005084e-01
  1.17116213e+02  1.40918595e+00  1.40918595e+00  1.40918595e+00
  2.45174939e+00  3.09557746e+00  3.07183872e+00  1.40918595e+00
  1.40918595e+00  1.40918595e+00  3.63878785e+00  3.38305189e+02
  1.40918595e+00  1.40918595e+00  4.16486766e+01  8.57052837e+00
  1.40918595e+00  9.64273929e-01  3.04177878e+02  1.40918595e+00
  7.77782288e-01 -2.01508477e+01  9.15035365e-01  1.40918595e+00
  9.26445482e-01  9.02005694e-01  1.40918595e+00  1.40918595e+00
  1.40918595e+00  1.40918595e+00  1.40918595e+00  1.40918595e+00
  2.09870337e+00  2.07031221e+00  1.59557879e+02  1.40918595e+00
  6.36608638e+00  1.05126896e+00  9.21373278e-01  1.40918595e+00
  1.40918595e+00  3.00379140e+02  1.40918595e+00  1.96068503e+02
  1.40918595e+00  1.40918595e+00  1.40918595e+00  1.40918595e+00
  1.31969429e+01  4.98021056e+00  2.97674143e+00  1.40918595e+00
  8.83256946e-01  1.40918595e+00  1.40918595e+00  1.40918595e+00
  1.40918595e+00  1.54500312e+02  1.40918595e+00  1.64687572e+01
  1.40918595e+00  5.92484381e+00  1.40918595e+00  8.09321124e+01
  1.40918595e+00  1.40918595e+00  1.40918595e+00  2.97225414e+00
  1.40918595e+00  2.40980729e+02  1.40918595e+00  1.10491773e+01
 -4.75274373e+00  1.40918595e+00  3.57046629e+02  2.10303670e+02
  9.31721404e-01  9.46827738e+01  1.40918595e+00]",344.83597819203186,13.12144684791565
390,-1.469958950391127*x2+-1.2789080266854507*cos(-1.301636934338572*x3)+-0.07676945424469572,C*x2+C*cos(C*x3)+C,"[ 5.29840272  5.84930725 -5.1562705   6.79835101 -2.99957064  6.81640166
 -5.20747895 -4.25783807 -4.73965014  7.04734528  5.27169519 -4.7449436
  5.49473943 -2.99968205 -5.38370509 -4.90603622 -4.50442398 -3.00079657
  6.56795071  6.01512125 -3.06600054  7.13549412  6.2271224   6.47688079
  5.87775097  7.00269256 -5.17191398 -2.99873476  7.20360574 -5.03455787
  5.76625765  6.9212738   6.44434674 -4.95185359 -3.00079657 -3.00079657
  6.9234435   5.76372537  5.71155358  5.31121179  6.94956999 -3.00079657
  5.92967275 -3.00005592 -5.19845264 -3.00079657  5.95517801 -3.00079657
 -4.71517319  6.69077908  7.68146013 -2.99906386  5.88533498  5.06927968
  5.69290971 -2.99969252 -4.42378611 -4.53634807 -4.14779439 -3.00079657
 -2.99878439 -2.99884061 -3.58082509 -2.99987504 -3.00079657 -3.00079657
  6.33255898  6.69839646 -3.00079657 -5.02907376  6.15594427 -3.00079657
 -3.00079657  7.49148287  5.71511904 -5.05872991 -3.75089899  6.9230909
 -3.00079657  6.06418221  7.48975713 -4.66041692 -4.49306158  5.75963785
  5.48697008 -3.00079657 -4.72535263  6.17157882  5.96004972  6.0208757
 -2.99943887 -3.05670529 -3.8501016  -3.00079657 -3.47227647 -3.00079657
  7.33710065  5.60970436 -4.60909501  5.18838935 -4.52866647 -4.03919533
 -4.60913117 -3.00079657 -3.00079657  7.78945562 -3.00079657 -4.82510665
  7.45937331 -5.30992503 -3.00079657 -3.00079657 -3.00079657 -2.99960205
  6.59135626 -5.00814335  6.70869206]",0.09570930899812582,15.251240253448486
391,0.06319833080982562*x1/(-1.1649460142877446*x2)+0.6137403062452491,C*x1/(C*x2)+C,"[0.50731518 0.06448789 0.50129939 1.93998379 0.4683803  0.51464482
 0.54980666 2.0605039  0.49044235 0.92596042 1.04084447 3.27579389
 0.23598024 2.21286952 0.15594348 1.96492395 1.02874396 0.35584246
 0.37109292 0.15945863 0.84521821 0.49155226 0.48052176 0.51005355
 0.51799576 1.22107599 0.35604937 2.89827907 0.29845083 1.25369027
 0.93854597 2.32412547 0.49796859 0.60567455 0.19020712 0.3922006
 2.50288449 0.30889634 1.26234836 0.3385996  2.36281572 0.5465366
 0.74412381 0.08350325 0.41840595 0.38361406 0.11768522 0.357259
 0.46760683 0.15008487 2.50238499 2.51061447 0.33336148 1.93368931
 0.17072706 0.5520099  0.45565188 2.30337019 1.05605256 0.31876011
 0.39844196 0.73734818 0.73736407 0.36516638 0.65976223 0.47822639
 1.63142504 0.7711327  0.72727801 0.77354017 0.48546678 0.49289891
 0.05345299 0.15419457 2.38747794 0.4125591  0.5841557  0.91805923
 0.54399181 0.21053564 1.88332178 0.48499496 2.61141804 0.4397742
 0.14419799 0.39982447 2.40496824 0.37920846 1.94918855 1.38481674
 0.49316441 0.46686286 0.49838909 2.4342887  0.52405376 0.9321575
 2.87394208 0.78540026 0.76618728 0.25192583 2.60170296 1.29087739
 2.21225302 1.75320563 2.55883152 0.38939543 1.51604892 1.97949385
 2.93220541 2.85504542 0.28409653 0.39075719 2.92828708 1.96779561
 0.09279201 0.77972608 2.5601357  0.40626186 2.04590121 0.50615048
 0.60032286 0.3494102  0.37737649 0.56533633 0.71059431 0.49763328
 0.77683857 0.32949838 2.05976999 0.49098041 0.51347943 2.57688164
 0.76424762 0.40795103 2.57944372 0.7446918  1.627998   0.76510764
 0.4783867  0.36350729 1.56538758 0.28532537 0.16752567 0.52686766
 1.92595182 0.4179579  1.63842013 0.51610176 0.74524482 0.47258927
 1.11402329 0.76148278 0.55804005 0.7539953  0.73945425 1.65100486
 0.48554113 0.6019091  2.93023502 0.14902308 0.75847633 0.09475298
 0.47109573 2.62518885 0.57636443 0.74769134 1.0263992  0.06851777
 0.51051826 0.52707451 0.71088006 0.04817473 0.41036394]",0.0934908380997031,20.551918506622314
392,2.041146890243286*x3/x2+1.4682418087662548,C*x3/x2+C,"[ 7.61802312  5.0489574  10.71895153  1.72234365  8.79412961 -3.35122243
 -1.75800158 11.28980796  5.96838026  4.8373955   4.17492687  2.66029123
  5.17958847  5.3740151  12.78443851 11.60586881 -3.29857361  6.00018985
 11.24790897 -3.10729719  0.52923556  9.87520835  5.03652461  8.83345433
  6.48868817  5.15425874  2.37947028  3.38076585  1.18270114  4.0226511
 10.5416302   0.53839303  4.5398418   5.78428837  4.3218188  -3.93730113
  1.18270114 -2.06974766  1.75637594  4.27391322  4.86427035 -3.31298034
 11.2908944   8.81445718 10.68274667  4.47504057  5.39061246  5.86149394
  9.59966635  9.28203244 -0.41352029  4.32572017  3.75183402 -3.56431451]",0.9593139368662027,10.335853815078735
393,0.23467210617353018*x2*x3+1.2665930320853036*x2+0.42190574162507444,C*x2*x3+C*x2+C,"[-7.28866498 -5.64910299 -6.47288342 -5.53580597 -3.07742061 -6.13933357
  8.97480015 -1.78059329 -4.8087261  -5.46946868  6.73936211 -1.89917018
 -5.17350952  2.3992142  -1.44068218  8.82000549 -1.89338974  3.05206047
  3.77415109 -7.31495369  4.44933452 -6.55343879  9.28238004  9.60465751
 -7.21227663  7.75578406  8.9939799   2.70532486  9.48762973  2.63779391
  8.80810056  2.9986357   8.63765581 -2.37874167  8.65826135  9.37930665
 -2.10681946 -2.73877928  8.57707366 -1.91020236 -5.15574371 -2.64544778
  2.5980794  -2.59876016  4.11712276  8.34002285 -7.12669575 -5.87884575
  8.17440976 -8.39296417  7.96455979 -1.80631816 -3.87471046  4.40318966
 -5.22882172 -1.38456104  8.42718306  9.50873185  3.7219322  -5.93581014
  7.80633012 -2.67174659 -5.83498462 -5.78668043  3.79259455  3.76317004
 -3.39992843  8.39054499 -6.90274781 -3.09034439 -1.43168647 -6.27180538
  3.4560898   6.38489774 -3.21146746 -6.83594045  2.62931328 -2.12914907
  2.51114404 -3.94390799 -2.36637541 -5.26894337 -5.85439203 -1.75196487
 -2.67769642  6.81978906  6.8870806   9.08859411  2.90503413 -2.342807
 -3.16247608 -1.5938144  -8.01443539 -2.1269879  -6.41551176  7.83759912
  3.01763235 -5.23690455  4.20221661 -2.05753853  6.8919668   1.97811783
 -6.05457971 -1.39031817 -5.89999193  2.97635703 -2.93892712  2.98792114
  7.42251475  2.14058413  3.56616512 -6.4281188   2.34386748 -3.8995387
 -2.05366482  9.59703895  2.65546952  2.45670543  8.51616836  3.7928905
  3.03115576  3.80484925 -6.66113344  1.99859855  4.36242346  8.40750501
  3.62390429  7.86944061 -7.49682769 -1.96305214 -2.96966131  4.08764643
  7.03584318  3.32987363 -3.60289878  6.94269606  7.81505534 -2.82074541
 -6.27028409  7.44690704 -1.75964832  3.70324683 -6.17119799 -1.80090779
 -6.06253003 -2.56577031  2.63182658  3.05772661 -5.21711246  2.46290588
  4.33566254 -2.01347369 -2.69414076  3.69798954  2.33604566 -2.95685959
 -5.108772    8.83853644 -2.83557435]",0.039830374888678556,7.331291437149048
